user_id,username,full_name,department,role,location,hostname,device_id,status,hire_date,termination_date,manager_username,user_id_clean,username_clean,full_name_clean,manager_username_clean,department_clean,role_clean,location_clean,hostname_clean,device_id_clean,hire_date_clean,termination_date_clean,status_clean,is_terminated,total_iam_events,failed_logins,mfa_failures,avg_iam_risk,max_iam_risk,tampered_iam_ips,total_alerts,critical_alerts,high_alerts,active_alerts,temporal_anomalies,high_threat_alerts,max_severity_score,total_fw_events,denied_fw_events,tampered_fw_ips,threat_flagged_fw,total_bytes_transferred,identity_risk_score,access_risk_score,endpoint_risk_score,network_risk_score,composite_threat_score,threat_tier,is_terminated_active_breach,is_brute_force_suspect,is_tampering_suspect,is_ml_anomaly,anomaly_score,behavior_cluster
EMP10478,AACHAL.MANI50,Aachal Mani,Business Sales,Officer,WORK FROM HOME,VDR_10478,DEV47701,Enabled,,,,EMP10478,aachal.mani50,Aachal Mani,none,Sales,Officer,Remote / WFH,VDR-10478,DEV-47701,,,ACTIVE,False,5,1,0,14.8,32.0,3,4,0,1,2,0,2,75.0,9,2,8,1,263650371.0,0.0,44.5,90.0,63.89,46.4,MEDIUM,False,False,True,False,0.322,High IAM / Failed Login Surge
emp_12932,dalbir.ahuja10,Dalbir Ahuja,customer care,Manager,Data_Center,VDR-12932,DEV82327,ACTIVE,09/06/2022 16:21,,unknown,EMP12932,dalbir.ahuja10,Dalbir Ahuja,unknown,Customer Care,Manager,Data Center,VDR-12932,DEV-82327,2022-06-09 16:21:00,,ACTIVE,False,7,1,1,48.857142857142854,100.0,3,1,1,0,1,0,0,100.0,8,2,5,1,339012116.0,0.0,88.5,45.0,65.0,46.4,MEDIUM,False,False,True,False,0.419,High IAM / Failed Login Surge
EMP11821,caleb.murty72,Caleb Murty,MKT,Analyst,Head Office,VDR-11821,DEV-38664,ACTIVE,27/02/2023 11:37,,manager513,EMP11821,caleb.murty72,Caleb Murty,manager513,Marketing,Analyst,Head Office,VDR-11821,DEV-38664,2023-02-27 11:37:00,,ACTIVE,False,6,0,0,67.16666666666667,100.0,3,2,0,1,2,0,1,75.0,16,2,12,1,376081058.0,0.0,72.5,65.0,60.0,46.4,MEDIUM,False,False,True,False,0.32,Baseline Normal Activity
EMP12915,ria.dar13,Ria Dar,finance dept,Engineer,head office,WS-12915,dev53158,A,,,manager886,EMP12915,ria.dar13,Ria Dar,manager886,Finance,Engineer,Head Office,WS-12915,DEV-53158,,,ACTIVE,False,5,2,0,44.4,61.0,1,5,1,1,3,1,2,100.0,9,1,8,0,181701841.0,0.0,50.0,100.0,44.44,46.4,MEDIUM,False,False,True,False,0.406,Zero-Trust Deprovisioning Breaches
EMP12681,abha.borah44,Abha Borah,Purchase,Manager,Warehouse,LPT_12681,DEV-33699,Active,,not available,manager202,EMP12681,abha.borah44,Abha Borah,manager202,Purchase,Manager,Warehouse,LPT-12681,DEV-33699,,,ACTIVE,False,3,1,0,54.0,75.0,1,4,0,0,4,0,2,50.0,5,2,4,0,185621382.0,0.0,51.0,90.0,56.0,46.4,MEDIUM,False,False,True,False,0.318,High IAM / Failed Login Surge
EMP 10675,  jackson.lad85  ,Jackson Lad,marketing dept,Analyst,warehouse,WS-10675,dev 93735,L,09-23-2022 10:34:28 PM,2023-12-13 02:34:50,manager426,EMP10675,jackson.lad85,Jackson Lad,manager426,Marketing,Analyst,Warehouse,WS-10675,DEV-93735,2022-09-23 22:34:28,2023-12-13 02:34:50,TERMINATED,True,2,0,0,53.0,56.0,0,1,0,0,0,0,0,50.0,12,2,8,0,389059675.0,100.0,28.0,0.0,46.67,46.3,MEDIUM,True,False,True,False,0.476,Baseline Normal Activity
EMP 12134,ayush.mital70,Ayush Mital,FINANCE,Analyst,Work From Home,LPT-12134,dev 44013,ACTIVE,25-Jul-2023 03:03:55,,manager584,EMP12134,ayush.mital70,Ayush Mital,manager584,Finance,Analyst,Remote / WFH,LPT-12134,DEV-44013,2023-07-25 03:03:55,,ACTIVE,False,4,0,0,60.0,88.0,0,2,1,0,2,0,2,100.0,7,2,7,0,245252499.0,0.0,44.0,100.0,51.43,46.3,MEDIUM,False,False,True,False,0.354,High IAM / Failed Login Surge
EMP12731,shivansh.mani61,Shivansh Mani,Purchase,Administrator,,LPT-12731.corp.local,,Active,09-May-2024 10:05:08,,manager762,EMP12731,shivansh.mani61,Shivansh Mani,manager762,Purchase,Administrator,Head Office,LPT-12731,,2024-05-09 10:05:08,,ACTIVE,False,4,2,1,52.5,87.0,3,2,1,0,2,0,0,100.0,7,4,3,0,232466820.0,0.0,88.0,55.0,52.86,46.3,MEDIUM,False,False,True,False,0.429,High IAM / Failed Login Surge
EMP12282,chaitaly.prashad36,Chaitaly Prashad,Marketing,Trainee,REMOTE,VDR_12282,dev 37711,Working,2026-05-17T00:18:37,,,EMP12282,chaitaly.prashad36,Chaitaly Prashad,none,Marketing,Trainee,Remote / WFH,VDR-12282,DEV-37711,2026-05-17 00:18:37,,ACTIVE,False,4,1,0,56.25,96.0,1,3,0,2,2,0,1,75.0,14,3,12,0,496458011.0,0.0,61.5,85.0,48.57,46.3,MEDIUM,False,False,True,False,0.325,High IAM / Failed Login Surge
emp12791,rehaan.kothari61,Rehaan Kothari,Information Technology,Officer,,ws-12791,DEV21773,Enabled,1641963956,not available,,EMP12791,rehaan.kothari61,Rehaan Kothari,none,Engineering,Officer,Head Office,WS-12791,DEV-21773,2022-01-12 05:05:56,,ACTIVE,False,5,1,0,59.0,100.0,0,1,1,0,1,0,1,100.0,11,1,9,3,404066782.0,0.0,56.0,70.0,73.64,46.2,MEDIUM,False,False,True,False,0.367,High IAM / Failed Login Surge
emp12783,NITESH.NAIK20,Nitesh Naik,Marketing,Analyst,remote,LPT-12783.corp.local,DEV-50285,Working,09/01/2021,not available,  manager425  ,EMP12783,nitesh.naik20,Nitesh Naik,manager425,Marketing,Analyst,Remote / WFH,LPT-12783,DEV-50285,2021-01-09 00:00:00,,ACTIVE,False,3,1,0,43.0,61.0,3,3,1,0,2,0,1,100.0,17,1,11,1,590515447.0,0.0,59.0,80.0,57.35,46.2,MEDIUM,False,False,True,False,0.35,High IAM / Failed Login Surge
EMP12236,faris.garde11,Faris Garde,Business Sales,Manager,Head_Office,WS_12236,DEV-53553,Working,28/12/2022 23:44,,,EMP12236,faris.garde11,Faris Garde,none,Sales,Manager,Head Office,WS-12236,DEV-53553,2022-12-28 23:44:00,,ACTIVE,False,2,1,1,42.0,84.0,1,2,0,1,1,0,2,75.0,9,2,6,0,404797400.0,0.0,65.5,80.0,48.89,46.2,MEDIUM,False,False,True,False,0.351,High IAM / Failed Login Surge
EMP10254,wriddhish_arora70,Wriddhish Arora,Finance,Consultant,Head Office,LPT-10254,dev80419,Enabled,2021-01-30 15:41:12,not available,manager328,EMP10254,wriddhish_arora70,Wriddhish Arora,manager328,Finance,Consultant,Head Office,LPT-10254,DEV-80419,2021-01-30 15:41:12,,ACTIVE,False,4,0,0,42.75,64.0,0,3,0,1,1,0,3,75.0,11,3,9,1,375992118.0,0.0,32.0,100.0,65.91,46.2,MEDIUM,False,False,True,False,0.361,High IAM / Failed Login Surge
EMP11519,jagvi.kar22,Jagvi Kar,FINANCE,Specialist,regional office,,,ON_LEAVE,1705014861,,manager907,EMP11519,jagvi.kar22,Jagvi Kar,manager907,Finance,Specialist,Regional Office,,,2024-01-11 23:14:21,,INACTIVE_LEAVE,False,5,1,0,18.2,58.0,2,3,0,2,1,0,1,75.0,0,0,0,0,0.0,50.0,50.0,75.0,0.0,46.2,MEDIUM,False,False,False,False,0.463,High IAM / Failed Login Surge
EMP11207,DHRITI.CHOUDHARY42,Dhriti Choudhary,operations dept,Analyst,,WS-11207,dev 29331,Working,10/09/2022,not available,manager790,EMP11207,dhriti.choudhary42,Dhriti Choudhary,manager790,Operations,Analyst,Head Office,WS-11207,DEV-29331,2022-09-10 00:00:00,,ACTIVE,False,2,0,0,26.5,45.0,1,2,0,0,1,2,2,50.0,12,4,12,1,338823796.0,0.0,30.0,100.0,68.33,46.2,MEDIUM,False,False,True,False,0.494,Zero-Trust Deprovisioning Breaches
EMP10324,hemal.menon31,Hemal Menon,SALES,Specialist,regional office,WS-10324,,Enabled,2021-05-30 16:29:11,not available,manager903,EMP10324,hemal.menon31,Hemal Menon,manager903,Sales,Specialist,Regional Office,WS-10324,,2021-05-30 16:29:11,,ACTIVE,False,4,3,0,78.5,98.0,2,3,0,0,1,0,2,50.0,6,2,4,0,187364901.0,0.0,82.0,60.0,53.33,46.2,MEDIUM,False,False,True,False,0.332,Baseline Normal Activity
EMP12450,hiral.bansal2,Hiral Bansal,RD,Administrator,Branch Office,,DEV89669,Enabled,1649808929,,manager246,EMP12450,hiral.bansal2,Hiral Bansal,manager246,Rd,Administrator,Branch Office,,DEV-89669,2022-04-13 00:15:29,,ACTIVE,False,9,3,1,56.111111111111114,100.0,6,5,0,1,4,0,1,75.0,0,0,0,0,0.0,0.0,100.0,85.0,0.0,46.2,MEDIUM,False,False,False,False,0.457,High IAM / Failed Login Surge
EMP-12415,naveen_tara18,Naveen Tara,information tech,Consultant,WAREHOUSE,VDR-12415,dev 30665,Active,07/06/2022 01:35,,manager430,EMP12415,naveen_tara18,Naveen Tara,manager430,Engineering,Consultant,Warehouse,VDR-12415,DEV-30665,2022-06-07 01:35:00,,ACTIVE,False,4,1,0,41.5,74.0,2,2,1,1,1,0,1,100.0,13,2,8,0,446697341.0,0.0,58.0,90.0,46.15,46.2,MEDIUM,False,False,True,False,0.351,High IAM / Failed Login Surge
EMP12826,david.sha41,David Sha,LEGAL,Director,Head Office,LPT-12826,dev 63528,A,1690579442,not available,,EMP12826,david.sha41,David Sha,none,Legal,Director,Head Office,LPT-12826,DEV-63528,2023-07-28 21:24:02,,ACTIVE,False,3,0,0,29.666666666666668,36.0,3,7,1,0,3,0,6,100.0,9,0,6,1,345449004.0,0.0,40.5,100.0,55.0,46.1,MEDIUM,False,False,True,False,0.379,High IAM / Failed Login Surge
EMP10583,peter.johal99,Peter Johal,RD,Engineer,,LPT_10583,DEV36106,ACTIVE,23-Jul-2026 09:37:34,not available,manager781,EMP10583,peter.johal99,Peter Johal,manager781,Rd,Engineer,Head Office,LPT-10583,DEV-36106,2026-07-23 09:37:34,,ACTIVE,False,4,0,0,43.25,90.0,1,3,0,1,2,1,2,75.0,12,0,9,0,347713110.0,0.0,52.5,100.0,40.0,46.1,MEDIUM,False,False,True,False,0.395,Zero-Trust Deprovisioning Breaches
EMP11146,tanay.halder50,Tanay Halder,LEGAL,Specialist,,LPT-11146,,Live,11/11/2024,,  manager813  ,EMP11146,tanay.halder50,Tanay Halder,manager813,Legal,Specialist,Head Office,LPT-11146,,2024-11-11 00:00:00,,ACTIVE,False,5,1,0,44.6,86.0,1,1,1,0,1,0,1,100.0,16,1,11,2,422347095.0,0.0,56.5,70.0,72.5,46.1,MEDIUM,False,False,True,False,0.367,High IAM / Failed Login Surge
EMP10188,wakeeta.srivastava97,Wakeeta Srivastava,sales dept,Administrator,,LPT-10188,dev95948,Enabled,01-21-2021 05:31:44 PM,,,EMP10188,wakeeta.srivastava97,Wakeeta Srivastava,none,Sales,Administrator,Head Office,LPT-10188,DEV-95948,2021-01-21 17:31:44,,ACTIVE,False,6,1,0,63.166666666666664,81.0,3,2,0,0,2,0,1,50.0,9,4,7,2,179182696.0,0.0,69.0,45.0,87.78,46.1,MEDIUM,False,False,True,False,0.364,Baseline Normal Activity
EMP12226,UDANT.PALLA36,Udant Palla,IT,Analyst,Head_Office,WS-12226,,Active,24-May-2024 08:42:07,,manager805,EMP12226,udant.palla36,Udant Palla,manager805,Engineering,Analyst,Head Office,WS-12226,,2024-05-24 08:42:07,,ACTIVE,False,1,0,0,74.0,74.0,1,4,0,1,3,3,2,75.0,12,3,7,0,410827644.0,0.0,44.5,100.0,50.0,46.1,MEDIUM,False,False,True,False,0.473,Zero-Trust Deprovisioning Breaches
emp10416,arunima.tata4,Arunima Tata,Fin,Engineer,Work From Home,LPT_10416,DEV-17553,Live,2023-11-19T03:16:47,,manager469,EMP10416,arunima.tata4,Arunima Tata,manager469,Finance,Engineer,Remote / WFH,LPT-10416,DEV-17553,2023-11-19 03:16:47,,ACTIVE,False,3,1,0,51.333333333333336,95.0,2,2,0,1,2,0,1,75.0,10,2,8,1,378833192.0,0.0,68.5,65.0,63.0,46.0,MEDIUM,False,False,True,False,0.31,Baseline Normal Activity
EMP 10410,onveer.om63,Onveer Om,Supply Chain,Specialist,DATA CENTER,LPT-10410,dev32570,Active,2021-03-22 22:25:57,not available,manager797,EMP10410,onveer.om63,Onveer Om,manager797,Supply Chain,Specialist,Data Center,LPT-10410,DEV-32570,2021-03-22 22:25:57,,ACTIVE,False,2,0,0,62.0,90.0,0,4,0,0,3,0,3,50.0,9,2,8,0,371865203.0,0.0,45.0,100.0,48.89,46.0,MEDIUM,False,False,True,False,0.332,High IAM / Failed Login Surge
EMP 12254,harini.ram37,Harini Ram,Purchase,Engineer,Remote,VDR-12254,dev 11599,Live,2024-12-03T19:44:41,,manager384,EMP12254,harini.ram37,Harini Ram,manager384,Purchase,Engineer,Remote / WFH,VDR-12254,DEV-11599,2024-12-03 19:44:41,,ACTIVE,False,61,11,2,50.60655737704918,100.0,27,2,0,0,2,0,1,50.0,9,2,6,0,331270776.0,0.0,100.0,45.0,48.89,46.0,MEDIUM,False,True,True,False,0.481,Active EDR / Malware Threats
EMP-10200,yashoda.lad92,Yashoda Lad,Finance,Consultant,WAREHOUSE,LPT-10200,dev25907,On Leave,07-Mar-2021 11:24:36,,manager605,EMP10200,yashoda.lad92,Yashoda Lad,manager605,Finance,Consultant,Warehouse,LPT-10200,DEV-25907,2021-03-07 11:24:36,,INACTIVE_LEAVE,False,4,1,0,63.75,90.0,1,0,0,0,0,0,0,0.0,10,3,6,3,240333173.0,50.0,58.5,0.0,82.0,46.0,MEDIUM,False,False,True,False,0.44,Baseline Normal Activity
EMP10527,william.modi62,William Modi,Legal Dept,Consultant,Warehouse,,,ACTIVE,,not available,manager884,EMP10527,william.modi62,William Modi,manager884,Legal,Consultant,Warehouse,,,,,ACTIVE,False,5,2,0,75.6,99.0,3,6,1,3,5,1,3,100.0,0,0,0,0,0.0,0.0,84.0,100.0,0.0,46.0,MEDIUM,False,False,True,False,0.482,Zero-Trust Deprovisioning Breaches
EMP10460,jatin.mangal83,Jatin Mangal,legal,Director,,LPT-10460,,ACTIVE,2024-11-15T08:34:52,,manager977,EMP10460,jatin.mangal83,Jatin Mangal,manager977,Legal,Director,Head Office,LPT-10460,,2024-11-15 08:34:52,,ACTIVE,False,4,2,0,53.25,99.0,2,3,0,0,2,0,2,50.0,6,1,5,0,182268201.0,0.0,76.5,70.0,46.67,46.0,MEDIUM,False,False,True,False,0.319,Baseline Normal Activity
EMP12971,ekansh.bhardwaj35,Ekansh Bhardwaj,Fin,Analyst,regional office,vdr-12971,DEV56741,A,,,manager786,EMP12971,ekansh.bhardwaj35,Ekansh Bhardwaj,manager786,Finance,Analyst,Regional Office,VDR-12971,DEV-56741,,,ACTIVE,False,3,1,1,39.0,64.0,1,2,0,0,2,0,2,50.0,12,1,9,2,511142739.0,0.0,55.5,70.0,73.33,46.0,MEDIUM,False,False,True,False,0.367,Baseline Normal Activity
EMP 11080,pavani.rout64,Pavani Rout,RD,Executive,Warehouse,ws-11080,dev 29119,A,2025/12/24,,manager427,EMP11080,pavani.rout64,Pavani Rout,manager427,Rd,Executive,Warehouse,WS-11080,DEV-29119,2025-12-24 00:00:00,,ACTIVE,False,9,3,1,53.666666666666664,100.0,2,1,0,0,1,1,0,50.0,9,2,4,1,378419914.0,0.0,93.0,40.0,63.89,46.0,MEDIUM,False,False,True,False,0.446,Zero-Trust Deprovisioning Breaches
EMP11889,atharv.shukla79,Atharv Shukla,Legal Dept,Engineer,work from home,VDR-11889,dev48365,Working,10-Jun-2023 19:14:29,not available,,EMP11889,atharv.shukla79,Atharv Shukla,none,Legal,Engineer,Remote / WFH,VDR-11889,DEV-48365,2023-06-10 19:14:29,,ACTIVE,False,6,1,0,59.333333333333336,97.0,3,2,0,0,1,0,2,25.0,11,1,9,1,431132573.0,0.0,77.0,60.0,58.64,46.0,MEDIUM,False,False,True,False,0.31,Baseline Normal Activity
EMP11460,meera.ranganathan94,Meera Ranganathan,Innovation,Director,Head_Office,WS-11460,DEV46924,Live,1709268546,,manager151,EMP11460,meera.ranganathan94,Meera Ranganathan,manager151,Innovation,Director,Head Office,WS-11460,DEV-46924,2024-03-01 04:49:06,,ACTIVE,False,5,0,0,64.2,89.0,1,2,0,1,0,1,2,75.0,11,0,10,0,446224911.0,0.0,52.0,100.0,40.0,46.0,MEDIUM,False,False,True,False,0.395,Zero-Trust Deprovisioning Breaches
emp_12002,ria.jain34,Ria Jain,Information Technology,Director,Warehouse,VDR-12002,,Active,29/08/2021 16:16,,MANAGER564,EMP12002,ria.jain34,Ria Jain,manager564,Engineering,Director,Warehouse,VDR-12002,,2021-08-29 16:16:00,,ACTIVE,False,5,0,0,17.6,73.0,1,3,0,0,3,0,2,50.0,9,1,9,2,271778245.0,0.0,44.0,80.0,74.44,45.9,MEDIUM,False,False,True,False,0.34,High IAM / Failed Login Surge
emp10380,THOMAS.BARAD31,Thomas Barad,Mktg,Officer,Work_From_Home,VDR-10380,,Live,2021-11-12 16:30:48,,manager916,EMP10380,thomas.barad31,Thomas Barad,manager916,Marketing,Officer,Remote / WFH,VDR-10380,,2021-11-12 16:30:48,,ACTIVE,False,6,0,0,80.83333333333333,100.0,1,3,0,0,1,1,2,50.0,8,1,6,0,325721535.0,0.0,57.5,90.0,45.0,45.9,MEDIUM,False,False,True,False,0.385,Zero-Trust Deprovisioning Breaches
emp_11055,urmi.sunder11,Urmi Sunder,Support,Engineer,data center,LPT-11055,dev 65950,Working,27-Jul-2022 23:07:26,,manager645,EMP11055,urmi.sunder11,Urmi Sunder,manager645,Support,Engineer,Data Center,LPT-11055,DEV-65950,2022-07-27 23:07:26,,ACTIVE,False,7,2,1,47.42857142857143,94.0,3,2,0,0,2,0,1,50.0,10,1,8,1,389211002.0,0.0,91.5,45.0,59.0,45.9,MEDIUM,False,False,True,False,0.349,Baseline Normal Activity
emp_11028,aditya.anne26,Aditya Anne,Human Resources,Analyst,Data_Center,LPT-11028.corp.local,dev11908,Active,2021-08-19 23:52:40,not available,manager164,EMP11028,aditya.anne26,Aditya Anne,manager164,Human Resources,Analyst,Data Center,LPT-11028,DEV-11908,2021-08-19 23:52:40,,ACTIVE,False,2,0,0,29.5,46.0,1,5,0,3,5,0,2,75.0,14,4,8,1,480094306.0,0.0,30.5,100.0,66.43,45.9,MEDIUM,False,False,True,False,0.386,High IAM / Failed Login Surge
emp10273,reva.parsa46,Reva Parsa,finance dept,Executive,Regional Office,VDR-10273,DEV-74004,Working,2024/08/11,,unknown,EMP10273,reva.parsa46,Reva Parsa,unknown,Finance,Executive,Regional Office,VDR-10273,DEV-74004,2024-08-11 00:00:00,,ACTIVE,False,6,1,1,60.333333333333336,93.0,3,3,0,2,1,0,0,75.0,7,1,5,1,220047338.0,0.0,85.0,50.0,60.71,45.9,MEDIUM,False,False,True,False,0.35,Baseline Normal Activity
EMP10255,jonathan.sem1,Jonathan Sem,IT,Administrator,data center,VDR-10255,dev 81361,Live,24-Mar-2023 08:54:11,,unknown,EMP10255,jonathan.sem1,Jonathan Sem,unknown,Engineering,Administrator,Data Center,VDR-10255,DEV-81361,2023-03-24 08:54:11,,ACTIVE,False,5,0,0,52.2,73.0,2,2,1,0,2,0,2,100.0,10,0,7,0,314225442.0,0.0,51.5,100.0,40.0,45.9,MEDIUM,False,False,True,False,0.376,High IAM / Failed Login Surge
EMP12077,jai.dube97,Jai Dube,Human Resource,Executive,,WS-12077,dev 62052,Working,2026/03/05,,,EMP12077,jai.dube97,Jai Dube,none,Human Resources,Executive,Head Office,WS-12077,DEV-62052,2026-03-05 00:00:00,,ACTIVE,False,7,1,0,33.285714285714285,78.0,3,2,1,0,2,0,1,100.0,9,1,7,0,210794808.0,0.0,67.5,80.0,44.44,45.8,MEDIUM,False,False,True,False,0.357,High IAM / Failed Login Surge
EMP10176,lajita.choudhury92,Lajita Choudhury,CS,Manager,,LPT-10176,dev31012,Active,2024-05-13 22:21:16,,manager547,EMP10176,lajita.choudhury92,Lajita Choudhury,manager547,Cs,Manager,Head Office,LPT-10176,DEV-31012,2024-05-13 22:21:16,,ACTIVE,False,5,0,0,54.6,94.0,2,2,0,0,2,0,2,50.0,13,3,10,1,319078972.0,0.0,62.0,70.0,64.23,45.8,MEDIUM,False,False,True,False,0.319,Baseline Normal Activity
EMP11212,  naksh.kalita55  ,Naksh Kalita,Customer Support,Consultant,head office,LPT-11212,,Live,2021-07-03 14:15:33,,manager266,EMP11212,naksh.kalita55,Naksh Kalita,manager266,Support,Consultant,Head Office,LPT-11212,,2021-07-03 14:15:33,,ACTIVE,False,5,0,0,49.8,90.0,3,4,1,0,2,0,1,100.0,9,1,7,0,360273569.0,0.0,67.5,80.0,44.44,45.8,MEDIUM,False,False,True,False,0.37,High IAM / Failed Login Surge
EMP12187,frado.nigam40,Frado Nigam,information tech,Analyst,WORK FROM HOME,VDR-12187,DEV-93148,Live,18/05/2024 02:58,not available,manager993,EMP12187,frado.nigam40,Frado Nigam,manager993,Engineering,Analyst,Remote / WFH,VDR-12187,DEV-93148,2024-05-18 02:58:00,,ACTIVE,False,2,0,0,45.5,78.0,0,6,0,0,6,0,4,50.0,8,3,4,0,241175488.0,0.0,39.0,100.0,55.0,45.8,MEDIUM,False,False,True,False,0.341,High IAM / Failed Login Surge
EMP 12332,SHRAVYA.MAND51,Shravya Mand,People Team,Consultant,Regional_Office,,DEV-39132,Exited,30-Sep-2024 12:03:44,1770118679,unknown,EMP12332,shravya.mand51,Shravya Mand,unknown,People Team,Consultant,Regional Office,,DEV-39132,2024-09-30 12:03:44,2026-02-03 11:37:59,TERMINATED,True,3,0,0,7.0,21.0,1,3,0,0,2,0,1,50.0,0,0,0,0,0.0,100.0,18.0,45.0,0.0,45.8,MEDIUM,True,False,False,True,0.515,Baseline Normal Activity
EMP11349,widisha.basak76,Widisha Basak,IT Dept,Manager,warehouse,LPT-11349.corp.local,,A,2026-04-24 10:46:03,,manager695,EMP11349,widisha.basak76,Widisha Basak,manager695,Engineering,Manager,Warehouse,LPT-11349,,2026-04-24 10:46:03,,ACTIVE,False,6,1,0,49.666666666666664,100.0,1,1,1,0,1,0,1,100.0,11,2,9,1,202099417.0,0.0,63.5,70.0,62.27,45.8,MEDIUM,False,False,True,False,0.352,High IAM / Failed Login Surge
EMP11100,vasatika.buch89,Vasatika Buch,Operations,Officer,remote,VDR-11100,,Working,2025-11-07 07:48:07,,manager939,EMP11100,vasatika.buch89,Vasatika Buch,manager939,Operations,Officer,Remote / WFH,VDR-11100,,2025-11-07 07:48:07,,ACTIVE,False,3,0,0,48.0,95.0,0,3,0,2,3,0,2,75.0,9,1,6,0,212968652.0,0.0,47.5,100.0,44.44,45.8,MEDIUM,False,False,True,False,0.333,High IAM / Failed Login Surge
EMP 12350,chatura.chowdhury52,Chatura Chowdhury,information tech,Specialist,Warehouse,WS-12350,DEV38261,Active,,not available,manager595,EMP12350,chatura.chowdhury52,Chatura Chowdhury,manager595,Engineering,Specialist,Warehouse,WS-12350,DEV-38261,,,ACTIVE,False,5,1,1,37.4,98.0,0,2,0,0,2,1,0,50.0,16,6,9,3,611730350.0,0.0,65.0,50.0,85.0,45.8,MEDIUM,False,False,True,True,0.507,Zero-Trust Deprovisioning Breaches
emp_12793,raksha.dugal5,Raksha Dugal,PURCH,Manager,warehouse,WS-12793,,Enabled,11/12/2022 23:14,,manager180,EMP12793,raksha.dugal5,Raksha Dugal,manager180,Purch,Manager,Warehouse,WS-12793,,2022-12-11 23:14:00,,ACTIVE,False,4,2,1,44.0,79.0,1,2,0,1,2,0,2,75.0,8,2,2,0,265094603.0,0.0,69.0,90.0,30.0,45.8,MEDIUM,False,False,True,False,0.389,High IAM / Failed Login Surge
emp12528,,Qabil Bose,R&D,Administrator,BRANCH OFFICE,LPT-12528.corp.local,dev94122,OOO,13-Sep-2024 11:26:31,,,EMP12528,unknown,Qabil Bose,none,R&D,Administrator,Branch Office,LPT-12528,DEV-94122,2024-09-13 11:26:31,,INACTIVE_LEAVE,False,4,0,0,17.75,34.0,2,1,0,0,1,0,1,50.0,8,3,7,1,334929259.0,50.0,32.0,35.0,70.0,45.8,MEDIUM,False,False,True,False,0.421,Baseline Normal Activity
emp_11248,NOAH.KATA59,Noah Kata,RnD,Manager,Work From Home,ws-11248,DEV-90999,Enabled,26/11/2021,,manager110,EMP11248,noah.kata59,Noah Kata,manager110,R&D,Manager,Remote / WFH,WS-11248,DEV-90999,2021-11-26 00:00:00,,ACTIVE,False,6,1,0,33.0,75.0,3,1,1,0,1,0,1,100.0,10,1,10,1,288654021.0,0.0,66.0,70.0,59.0,45.8,MEDIUM,False,False,True,False,0.35,High IAM / Failed Login Surge
EMP10822,jackson.kapur57,Jackson Kapur,RD,Analyst,HEAD OFFICE,LPT-10822,,Enabled,07-30-2022 12:38:27 PM,not available,,EMP10822,jackson.kapur57,Jackson Kapur,none,Rd,Analyst,Head Office,LPT-10822,,2022-07-30 12:38:27,,ACTIVE,False,6,1,0,81.0,100.0,4,2,0,0,1,0,2,25.0,12,2,10,0,523088175.0,0.0,86.0,60.0,46.67,45.8,MEDIUM,False,False,True,False,0.318,Baseline Normal Activity
EMP-11753,anay_sen58,Anay Sen,sales dept,Specialist,Data Center,LPT-11753,dev 11349,ACTIVE,2025-01-17 17:16:41,,,EMP11753,anay_sen58,Anay Sen,none,Sales,Specialist,Data Center,LPT-11753,DEV-11349,2025-01-17 17:16:41,,ACTIVE,False,4,1,0,37.0,75.0,1,3,0,0,3,0,2,50.0,8,2,8,1,251461092.0,0.0,51.0,80.0,65.0,45.8,MEDIUM,False,False,True,False,0.315,High IAM / Failed Login Surge
EMP12359,rachana.sibal12,Rachana Sibal,LEGAL,Engineer,Data Center,WS-12359,dev65919,A,2020-04-14 22:25:32,,manager438,EMP12359,rachana.sibal12,Rachana Sibal,manager438,Legal,Engineer,Data Center,WS-12359,DEV-65919,2020-04-14 22:25:32,,ACTIVE,False,7,3,0,51.42857142857143,86.0,4,1,0,1,1,0,1,75.0,6,1,5,0,200587002.0,0.0,91.0,55.0,46.67,45.8,MEDIUM,False,False,True,False,0.344,Baseline Normal Activity
EMP12906,aishani.dayal71,Aishani Dayal,sales dept,Officer,REMOTE,VDR-12906,,Active,30-Sep-2021 00:58:36,,manager981,EMP12906,aishani.dayal71,Aishani Dayal,manager981,Sales,Officer,Remote / WFH,VDR-12906,,2021-09-30 00:58:36,,ACTIVE,False,3,0,0,42.333333333333336,75.0,1,2,1,1,0,1,2,100.0,5,1,5,0,187825985.0,0.0,45.0,100.0,48.0,45.8,MEDIUM,False,False,True,False,0.412,Zero-Trust Deprovisioning Breaches
10883,daniel.rattan78,Daniel Rattan,Accounts,Consultant,regional office,LPT-10883,,A,03-01-2024 04:56:22 AM,,manager497,EMP10883,daniel.rattan78,Daniel Rattan,manager497,Finance,Consultant,Regional Office,LPT-10883,,2024-01-03 04:56:22,,ACTIVE,False,3,1,0,69.33333333333333,100.0,0,4,0,1,3,0,4,75.0,3,1,2,0,127600029.0,0.0,56.0,100.0,33.33,45.7,MEDIUM,False,False,True,False,0.338,High IAM / Failed Login Surge
