user_id,username,full_name,department,role,location,hostname,device_id,status,hire_date,termination_date,manager_username
EMP10292,falguni.rajan71,Falguni Rajan,HR,Specialist,WAREHOUSE,WS-10292,DEV60493,ACTIVE,09/07/2023 15:54,,manager186
EMP10145,abhimanyu.dass89,Abhimanyu Dass,Marketing,Analyst,BRANCH OFFICE,WS-10145,dev 50499,Terminated,26/12/2022 14:12,06-Aug-2023 03:00:22,manager510
EMP10323,mohini.dani84,Mohini Dani,SALES,Administrator,Work_From_Home,LPT-10323,DEV-68947,Live,09-27-2020 05:55:22 AM,NA,
EMP12175,ira.kaul35,Ira Kaul,Innovation,Executive,,WS-12175,DEV-44487,Disabled,2025-06-07 01:01:25,08-05-2025 04:22:13 AM,MANAGER213
EMP11165,balhaar.thakkar24,Balhaar Thakkar,Legal Dept,Executive,Regional_Office,vdr-11165,,A,,NA,  manager206  
EMP 11452,bhanumati.anand48,Bhanumati Anand,operations dept,Consultant,,LPT-11452.corp.local,DEV90028,Active,2023/05/22,NA,
emp_10002,xalak.tiwari72,Xalak Tiwari,SALES,Officer,Data_Center,LPT-10002,dev 68878,A,,NA,NA
EMP 10576,NICHOLAS.GOLA29,Nicholas Gola,MKT,Manager,Data_Center,vdr-10576,dev 41399,Active,03-20-2025 04:42:54 AM,not available,unknown
emp12372,chavvi.dey98,Chavvi Dey,PURCH,Trainee,,LPT-12372,,ACTIVE,27/01/2024,NA,unknown
EMP10339,amara.mitter83,Amara Mitter,finance dept,Manager,warehouse,VDR_10339,DEV11110,A,24-May-2021 21:25:01,not available,manager839
EMP11897,bimala.khosla56,Bimala Khosla,IT Dept,Administrator,Head Office,WS-11897,dev 70762,Active,2020-07-04T03:31:31,,manager636
emp_12140,  neelima.koshy46  ,Neelima Koshy,Human Resources,Trainee,,VDR-12140,DEV-97821,Live,2021-07-18 14:25:00,NA,manager146
EMP10925,ranveer.kapadia75,Ranveer Kapadia,Purchase,Officer,Work From Home,VDR-10925,DEV-40649,Active,2022-06-03T00:30:14,NA,manager934
EMP10265,netra.wali12,Netra Wali,Customer Support,Engineer,,WS-10265,dev 59436,ACTIVE,1739682455,,manager174
emp10376,bhanumati.chandran62,Bhanumati Chandran,IT Support,Manager,REMOTE,WS_10376,dev27987,ACTIVE,2025-06-19 15:38:43,,
EMP11983,timothy.korpal25,Timothy Korpal,HR,Executive,WORK FROM HOME,LPT-11983,dev 48591,Deactivated,28/08/2023 13:46,2026-01-14T06:26:50,unknown
EMP11463,widisha.hari94,Widisha Hari,IT Support,Officer,Regional_Office,ws-11463,dev 42588,Working,2024-07-20T03:23:17,not available,manager844
EMP10271,,Widisha Nagy,LEGAL,Administrator,Branch_Office,LPT-10271,DEV53236,A,11-05-2024 06:35:07 AM,NA,NA
EMP10696,george_krishnamurthy72,George Krishnamurthy,legal,Consultant,Work From Home,WS-10696,,Working,2025/09/12,not available,
EMP-10266,abhimanyu.gade25,Abhimanyu Gade,procurement team,Officer,branch office,WS-10266,dev37379,Left,2022-10-31T11:37:06,2022-11-24T07:18:01,manager294
EMP 10244,BISHAKHA.CHOPRA60,Bishakha Chopra,Marketing,Executive,DATA CENTER,VDR-10244.corp.local,,Resigned,12-25-2025 09:00:52 PM,,manager402
emp_12898,unnati.kaur19,Unnati Kaur,Legal Dept,Consultant,WORK FROM HOME,WS-12898,DEV-83810,ACTIVE,19/04/2025 03:37,not available,manager956
EMP10476,jason.parmar97,Jason Parmar,finance dept,Administrator,REGIONAL OFFICE,WS-10476,DEV-29192,DISABLED,1763216942,2026-02-02 19:54:36,
EMP11804,tarak.hegde80,Tarak Hegde,Information Technology,Specialist,regional office,VDR-11804,dev33061,Enabled,1704068133,not available,unknown
EMP 12116,SAANVI.KONDA9,Saanvi Konda,customer care,Engineer,work from home,LPT-12116,,A,27-Jun-2020 21:32:30,not available,NA
EMP12314,URMI.GANDHI15,Urmi Gandhi,Brand Team,Consultant,remote,LPT-12314.corp.local,DEV-17318,Active,,NA,manager888
emp11812,ZINAL.VARTY46,Zinal Varty,procurement team,Specialist,,VDR-11812,dev 63110,Enabled,14-Jun-2024 08:46:59,NA,unknown
EMP12615,omkaar.upadhyay44,Omkaar Upadhyay,sales team,Consultant,warehouse,LPT-12615,DEV25647,A,06-01-2021 04:44:15 AM,not available,manager792
EMP12868,jason.goda96,Jason Goda,PURCH,Specialist,Warehouse,WS-12868,dev61303,Active,2025/10/11,NA,manager538
10063,IRA.TARA4,Ira Tara,People Team,Director,branch office,,DEV-33819,ACTIVE,,NA,manager565
EMP12678,AADHYA.SARAF43,Aadhya Saraf,Procurement,Director,Remote,VDR-12678,dev 88793,ACTIVE,06-24-2020 08:36:29 AM,not available,MANAGER348
12069,rishi.thaker79,Rishi Thaker,Sales,Director,BRANCH OFFICE,lpt-12069,DEV-65980,Disabled,2025-08-03 23:53:44,not available,manager410
EMP10250,vritti_bhalla72,Vritti Bhalla,Research and Development,Administrator,Regional Office,LPT-10250,,A,10-Jan-2020 08:50:59,NA,manager692
EMP10413,rushil.sunder88,Rushil Sunder,People Team,Engineer,,WS-10413,,A,23/09/2022,not available,manager526
EMP10545,,Zayyan Mohan,OPERATIONS,Officer,Warehouse,lpt-10545,DEV44517,A,15-Oct-2020 23:17:09,,manager866
emp11193,nikita.rao21,Nikita Rao,Human Resource,Administrator,WAREHOUSE,WS-11193,dev 56316,Active,07-10-2021 05:05:43 PM,NA,manager571
emp10738,wazir.parsa74,Wazir Parsa,Call Center,Executive,REMOTE,LPT-10738,DEV-15975,Active,08/11/2022 08:58,not available,  manager380  
EMP-10310,gabriel.trivedi30,Gabriel Trivedi,Legal,Executive,BRANCH OFFICE,VDR-10310,dev 96154,A,2020-03-31 16:44:00,NA,manager302
EMP11798,jack.madan88,Jack Madan,Purchase,Engineer,,VDR-11798,DEV18479,Working,1583709983,NA,  manager453  
EMP10893,YASH.SAWHNEY59,Yash Sawhney,Compliance,Specialist,regional office,WS-10893,DEV49688,ACTIVE,2025/03/31,not available,manager789
EMP11131,  nilima.gour98  ,Nilima Gour,Legal,Engineer,warehouse,,DEV77009,A,,,
EMP11449,geetika.gaba88,Geetika Gaba,Compliance,Engineer,Data_Center,VDR-11449.corp.local,DEV-59321,Blocked,01-03-2026 03:53:08 AM,09-Feb-2026 09:02:16,manager425
EMP12993,OMAJA.MANN4,Omaja Mann,legal,Officer,Branch_Office,LPT-12993,,Live,12-10-2020 04:06:12 PM,NA,manager498
emp_10015,isaiah.swaminathan1,Isaiah Swaminathan,marketing dept,Officer,WORK FROM HOME,LPT-10015,dev 76542,Resigned,2025-04-26 17:45:42,,  manager256  
EMP10203,samaksh.subramanian60,Samaksh Subramanian,Call Center,Consultant,Branch Office,VDR-10203,,A,13/07/2026 09:56,,NA
EMP10721,chameli.rama10,Chameli Rama,Mktg,Analyst,,WS-10721,DEV-53601,LWP,2022-03-13T07:39:56,NA,NA
EMP11420,ayush.yogi99,Ayush Yogi,Ops,Director,Branch Office,VDR-11420,dev83373,Terminated,16-Aug-2021 08:48:01,23/02/2023,NA
EMP12715,  arin.sant37  ,Arin Sant,CS,Engineer,DATA CENTER,WS-12715.corp.local,DEV44944,Enabled,08-29-2020 02:54:26 PM,NA,unknown
emp10981,jasmit.apte26,Jasmit Apte,Business Sales,Manager,Remote,LPT-10981,,ACTIVE,2025/11/19,,unknown
emp_12184,manan_sharaf61,Manan Sharaf,Ops Team,Analyst,REGIONAL OFFICE,VDR-12184.corp.local,DEV-17966,Deactivated,,1699786064,NA
EMP11539,aradhana.korpal74,Aradhana Korpal,Ops Team,Specialist,BRANCH OFFICE,,DEV-29435,Enabled,2021-07-18 04:05:15,NA,manager646
EMP12608,nimrat.natt68,Nimrat Natt,Compliance,Analyst,work from home,LPT-12608,dev 75099,Enabled,25/01/2026 20:39,NA,manager993
EMP 11550,,Gabriel Mukhopadhyay,Mktg,Consultant,Warehouse,WS-11550,DEV-30641,Working,06-26-2021 01:54:51 PM,,NA
EMP 12495,CHANDANI.JAIN37,Chandani Jain,finance dept,Administrator,DATA CENTER,ws-12495,dev77449,Enabled,2022-07-13 10:15:00,,manager959
EMP 10363,chatura.krishnan67,Chatura Krishnan,LEGAL,Consultant,,vdr-10363,DEV21128,Active,04-19-2024 07:25:32 AM,,manager939
EMP10982,eta.aurora77,Eta Aurora,Ops,Specialist,,WS-10982.corp.local,dev 90753,A,17/10/2022 23:36,NA,manager565
emp10182,gagan.edwin92,Gagan Edwin,Fin,Administrator,DATA CENTER,LPT-10182,,Working,07/11/2024 23:46,,manager780
EMP10985,maanas.nori15,Maanas Nori,Fin,Administrator,Data Center,LPT-10985,DEV92750,ACTIVE,2026/07/06,NA,
EMP 12089,,Yahvi Raghavan,hr dept,Specialist,Regional_Office,lpt-12089,,Live,01-Dec-2022 11:22:48,not available,manager641
emp11194,shivani.pal34,Shivani Pal,Research and Development,Administrator,Work_From_Home,WS_11194,dev 95235,Left,20-Jan-2021 03:35:28,NA,manager472
EMP12797,idika.badal3,Idika Badal,Sales,Specialist,Work_From_Home,VDR-12797,dev 81556,ACTIVE,2020-09-10T00:13:34,NA,
EMP11784,nandini.rajan36,Nandini Rajan,Customer Support,Specialist,data center,LPT-11784,dev44825,Active,21/08/2023 20:10,NA,
EMP11121,divya.narain73,Divya Narain,Compliance,Engineer,,VDR_11121,DEV-77571,Deactivated,20-Apr-2020 01:47:13,NA,
EMP10187,samar.khare6,Samar Khare,Sales,Analyst,Remote,WS_10187,DEV77552,Enabled,2024/08/14,not available,manager137
EMP-10619,qabil.dhaliwal53,Qabil Dhaliwal,Legal Dept,Consultant,Remote,LPT_10619,DEV-52039,Live,29/07/2025,not available,manager412
emp_12329,sara.puri61,Sara Puri,Business Sales,Consultant,Branch Office,LPT_12329,DEV39705,Live,2020/09/27,not available,manager135
emp11175,david.jayaraman10,David Jayaraman,R&D,Specialist,,LPT-11175,DEV13956,Enabled,2021-03-14 22:24:48,not available,  manager178  
EMP11182,ethan.madan49,Ethan Madan,Finance,Analyst,work from home,WS-11182,,Live,2022-04-18 14:39:40,not available,manager179
EMP12456,IRA.SHROFF38,Ira Shroff,Procurement,Officer,,WS-12456,,Active,2025-02-22 10:42:06,,manager755
emp_12268,,Krishna Parsa,SALES,Executive,,LPT-12268,,Terminated,11-05-2022 07:00:09 AM,NA,NA
emp_10614,radha.dash90,Radha Dash,sales dept,Executive,head office,VDR-10614,DEV-61495,OOO,27/05/2026,NA,manager616
EMP11513,vedika.mandal79,Vedika Mandal,RD,Analyst,REMOTE,WS-11513,DEV-88820,Enabled,2025/05/14,NA,manager619
EMP11466,eta.bajwa82,Eta Bajwa,Human Resources,Director,warehouse,,DEV-20323,Enabled,06-01-2025 06:51:19 AM,NA,manager532
EMP10401,bhavna.sandal34,Bhavna Sandal,sales dept,Administrator,WAREHOUSE,LPT-10401,,ACTIVE,,,manager784
emp_10994,GAURAV.KONDA64,Gaurav Konda,RD,Administrator,Warehouse,WS_10994,DEV-93637,Exited,2024/12/19,29-May-2025 07:22:50,manager307
EMP10934,  triveni.kohli19  ,Triveni Kohli,PURCH,Director,head office,WS-10934,DEV47156,ACTIVE,17-Apr-2026 01:04:17,NA,MANAGER225
EMP10371,oviya.wason29,Oviya Wason,finance dept,Engineer,work from home,WS-10371,DEV-58790,Live,25-Jun-2025 23:11:57,not available,MANAGER700
emp_12046,PUSHTI.MISRA35,Pushti Misra,Fin,Manager,Remote,LPT-12046,DEV14612,Live,2021-07-04 22:17:30,,manager730
emp12233,MANAN.APTE72,Manan Apte,Ops,Administrator,BRANCH OFFICE,VDR-12233,DEV-28461,DISABLED,09/06/2024,,unknown
EMP10593,christopher.mital34,Christopher Mital,Support,Consultant,Data_Center,LPT-10593,dev 93627,Working,1774776550,,manager119
EMP12034,  lohit.toor26  ,Lohit Toor,Accounts,Consultant,,VDR-12034,dev48556,Active,05-Feb-2022 05:40:39,NA,manager236
EMP10726,orinder.sanghvi74,Orinder Sanghvi,information tech,Officer,Regional_Office,ws-10726,,A,,,unknown
EMP10826,nihal.garde76,Nihal Garde,Information Technology,Executive,WORK FROM HOME,WS-10826,,D,19/12/2024 07:44,18-Apr-2026 21:25:50,manager199
11783,suhani.lanka71,Suhani Lanka,Legal Dept,Analyst,HEAD OFFICE,lpt-11783,dev 43398,Terminated,,NA,MANAGER940
EMP 10687,vaishnavi.dora76,Vaishnavi Dora,Legal,Director,Warehouse,WS-10687,,Active,06-21-2021 06:11:13 PM,,
emp_12283,veer.ramanathan96,Veer Ramanathan,hr dept,Manager,DATA CENTER,WS-12283,,Active,2021-09-01T19:55:39,,  manager789  
EMP10136,aishani.chanda55,Aishani Chanda,People Team,Trainee,Regional_Office,WS-10136,dev 19632,LEFT,27/09/2022 18:23,2023-01-07 19:12:33,manager739
emp_12754,brijesh.dube88,Brijesh Dube,Human Resource,Specialist,data center,LPT_12754,dev 32477,Deactivated,2023/06/15,,MANAGER643
EMP-10628,nathan_taneja72,Nathan Taneja,IT,Analyst,BRANCH OFFICE,VDR-10628,dev49967,Live,07/05/2023 06:00,,manager118
emp_10334,waida.arora17,Waida Arora,MKT,Executive,Work From Home,WS-10334,,Enabled,16/02/2022,,MANAGER780
EMP 10390,  girish.balakrishnan22  ,Girish Balakrishnan,People Team,Consultant,,LPT-10390,dev 44761,Enabled,2025-11-23 14:57:17,not available,manager362
EMP12381,lucky_sarkar95,Lucky Sarkar,Accounts,Analyst,Work_From_Home,LPT-12381.corp.local,,Active,28/06/2022 13:24,NA,manager516
emp11109,ekapad.murthy37,Ekapad Murthy,Call Center,Administrator,Warehouse,LPT-11109.corp.local,dev16286,Working,2026-05-24T23:42:28,NA,manager453
11849,  yochana.talwar9  ,Yochana Talwar,Information Technology,Analyst,work from home,WS-11849,dev61060,Enabled,26/03/2024 01:00,not available,manager507
emp12781,,Rachit Dugal,Information Technology,Consultant,Data Center,VDR-12781,dev27263,Resigned,21-Sep-2020 15:06:47,10-29-2023 01:51:21 AM,manager102
10710,hamsini.bassi31,Hamsini Bassi,R&D,Executive,Branch_Office,VDR-10710,dev55229,A,2022-04-01T10:45:24,NA,
EMP11039,vritti.khalsa6,Vritti Khalsa,customer care,Director,,WS-11039,dev13105,Working,2026-03-26 22:58:52,,manager348
EMP12737,kashish.raman24,Kashish Raman,Information Technology,Manager,data center,LPT-12737,dev 85743,LEFT,2025-10-01 18:35:36,not available,  manager296  
EMP12751,william.narang20,William Narang,customer care,Executive,WAREHOUSE,,dev82124,ACTIVE,2026-07-21T12:45:22,,manager406
emp12674,geetika.khurana37,Geetika Khurana,Ops,Analyst,branch office,WS-12674,DEV86139,Enabled,2024-09-18T09:52:01,not available,
emp11561,aradhana.sarraf50,Aradhana Sarraf,IT Support,Engineer,BRANCH OFFICE,,DEV-28737,ACTIVE,2022-01-08 21:50:25,,manager430
EMP12840,anmol.jaggi24,Anmol Jaggi,Call Center,Executive,REMOTE,LPT-12840,DEV-31478,DISABLED,30/11/2023 18:12,2026/06/10,
emp11594,vrinda.ganesan90,Vrinda Ganesan,Customer Support,Administrator,work from home,VDR-11594,dev80550,Live,04-05-2025 12:32:19 PM,NA,manager303
EMP12933,aarav.ben13,Aarav Ben,SALES,Administrator,,WS-12933,DEV-97509,Live,1765486733,,
emp12837,  amara.kade96  ,Amara Kade,Innovation,Trainee,Work From Home,VDR-12837,dev21626,Live,1643431862,not available,unknown
emp11112,  umang.raval82  ,Umang Raval,operations dept,Engineer,Regional_Office,VDR-11112,DEV-64820,A,1626988546,NA,manager462
EMP10465,chakradev.krishnan38,Chakradev Krishnan,Customer Support,Officer,Remote,vdr-10465,,Live,1621901920,,manager941
EMP11560,osha.nadig17,Osha Nadig,Ops Team,Director,REMOTE,vdr-11560,dev 29034,ACTIVE,04-16-2020 08:01:26 AM,,manager918
EMP11223,gauri.kannan81,Gauri Kannan,Mktg,Officer,Branch Office,WS-11223,DEV-36707,Enabled,20/03/2020,NA,manager743
12067,qarin.bhagat83,Qarin Bhagat,Research and Development,Executive,Head Office,WS-12067,dev 38189,Active,2026/02/06,NA,manager678
11359,gaurika.patla96,Gaurika Patla,Human Resources,Executive,Work From Home,LPT-11359,dev 66547,Enabled,02/06/2021 15:37,,NA
emp_12420,fitan.natarajan6,Fitan Natarajan,IT Dept,Administrator,,VDR-12420,,A,1619990272,not available,
emp_11508,qarin.prabhu95,Qarin Prabhu,Accounts,Engineer,Branch_Office,VDR-11508,DEV69777,Active,2025-03-07 12:35:58,not available,manager384
EMP11885,bhavika.kalla13,Bhavika Kalla,Purchase,Analyst,Head Office,WS-11885,DEV-15573,Working,26/01/2023 23:40,,manager209
EMP11104,jack.chacko10,Jack Chacko,Marketing,Engineer,regional office,WS-11104,DEV-83877,A,07-May-2024 22:47:38,not available,manager529
EMP10660,maanav.oak34,Maanav Oak,Customer Support,Specialist,,WS-10660,,Live,,,MANAGER747
EMP10338,kamya.chopra12,Kamya Chopra,Human Resource,Manager,Remote,ws-10338,DEV-49223,ACTIVE,2026/05/28,not available,
10215,anirudh.das28,Anirudh Das,procurement team,Consultant,head office,LPT-10215,DEV-46877,A,2025-07-25 17:09:51,NA,manager392
EMP-11615,akshay.maharaj13,Akshay Maharaj,FINANCE,Analyst,WAREHOUSE,LPT-11615,DEV10610,Active,2022-08-09 12:41:27,NA,MANAGER681
emp12040,warjas.ratta50,Warjas Ratta,Customer Support,Consultant,Head Office,,dev52000,Working,2026-07-29 15:17:56,NA,manager944
12592,saanvi_kalita43,Saanvi Kalita,sales team,Analyst,REMOTE,WS-12592,dev92040,LWP,2026-03-23 21:35:56,,manager965
emp12889,ekaja.d’alia3,Ekaja D’Alia,RnD,Engineer,work from home,,,ACTIVE,1603705667,not available,manager550
EMP11592,manthan.badal24,Manthan Badal,Legal Dept,Engineer,Remote,VDR-11592.corp.local,dev73627,Live,22/09/2023 02:25,,NA
EMP12118,diya.sidhu15,Diya Sidhu,information tech,Trainee,Warehouse,ws-12118,DEV97364,Enabled,2022-02-22 22:05:29,NA,manager866
EMP 11793,NATHAN.MALL50,Nathan Mall,Innovation,Engineer,BRANCH OFFICE,LPT_11793,dev20747,Enabled,11/10/2023 20:57,,manager856
EMP-12600,aarnav.kaul95,Aarnav Kaul,LEGAL,Officer,BRANCH OFFICE,LPT-12600.corp.local,,Live,2025-06-02 16:56:32,not available,  manager358  
EMP-10816,panini.sachdev98,Panini Sachdev,Supply Chain,Specialist,,VDR-10816.corp.local,dev 62459,Working,2025/09/02,not available,manager514
EMP-11067,ekta.ray68,Ekta Ray,Brand Team,Engineer,remote,WS_11067,dev91048,ACTIVE,2024-01-16T09:26:15,not available,manager776
emp12121,aishani.raja23,Aishani Raja,IT,Administrator,Warehouse,VDR-12121,,Live,2025-01-05T23:10:21,not available,manager950
EMP10274,liam.brar8,Liam Brar,CS,Analyst,work from home,LPT-10274,DEV97584,Live,,not available,manager962
EMP12315,laksh.sama59,Laksh Sama,SALES,Manager,Regional_Office,lpt-12315,dev 13930,ACTIVE,11-02-2025 03:08:17 AM,NA,manager607
emp_10865,SANYA.KALA89,Sanya Kala,Legal Dept,Engineer,,WS-10865,,A,,,manager670
EMP10101,karan.gill35,Karan Gill,LEGAL,Trainee,DATA CENTER,LPT_10101,,Live,1680804887,not available,MANAGER713
EMP-11501,bakhshi.swamy33,Bakhshi Swamy,SALES,Analyst,WORK FROM HOME,LPT-11501,dev 86445,Active,20-Dec-2024 03:42:08,,MANAGER472
EMP12833,ubika.dora89,Ubika Dora,RnD,Specialist,,ws-12833,DEV70323,A,03/04/2026 14:54,,manager758
EMP10171,bimala.nayar80,Bimala Nayar,Fin,Specialist,Data Center,LPT-10171,DEV31266,Working,2025-11-22 14:18:55,not available,unknown
10107,mekhala.gade57,Mekhala Gade,hr dept,Officer,Data Center,LPT-10107,dev 28894,Enabled,,not available,NA
EMP12697,damini.dara51,Damini Dara,Finance,Officer,branch office,LPT_12697,dev34060,Resigned,2020-01-27T18:57:56,10/08/2024,manager846
EMP11521,mohini.hegde96,Mohini Hegde,Operations,Trainee,Remote,WS-11521,DEV-83831,Active,,NA,manager513
emp_12724,MAX.WALI58,Max Wali,operations dept,Director,Remote,WS-12724,dev 71257,Working,19/04/2023,not available,unknown
EMP12270,ISAIAH.BHATTI12,Isaiah Bhatti,Accounts,Specialist,REGIONAL OFFICE,VDR-12270,DEV-65508,Live,2023/05/12,NA,MANAGER963
emp_12111,CHATRESH.KRISH60,Chatresh Krish,sales team,Consultant,Head Office,lpt-12111,DEV47712,ACTIVE,1720293921,,NA
EMP11878,qadim.puri38,Qadim Puri,information tech,Manager,HEAD OFFICE,WS-11878,,LWP,01-Mar-2021 09:27:23,not available,manager935
EMP12106,rachana.gokhale33,Rachana Gokhale,R&D,Director,Head Office,LPT-12106,DEV15783,Active,2026-07-17 16:29:36,,manager902
EMP12077,jai.dube97,Jai Dube,Human Resource,Executive,,WS-12077,dev 62052,Working,2026/03/05,NA,
emp_12322,ekavir_seshadri85,Ekavir Seshadri,IT,Analyst,Head_Office,LPT-12322.corp.local,dev73418,D,2021-07-07T14:10:05,2022-01-27T18:03:12,manager427
EMP-12412,william.swamy80,William Swamy,Finance,Director,DATA CENTER,VDR-12412,,ACTIVE,2025-01-31 02:10:39,not available,manager524
EMP12654,charvi.tella63,Charvi Tella,hr dept,Director,Branch Office,LPT-12654,DEV48604,Live,08-14-2024 03:34:47 PM,NA,MANAGER395
EMP11873,jasmit.badal96,Jasmit Badal,Business Sales,Trainee,Warehouse,WS-11873,dev60760,Live,20-Feb-2023 01:00:02,NA,manager142
EMP10295,eesha.parikh47,Eesha Parikh,Mktg,Engineer,regional office,vdr-10295,,Working,2021-08-30 13:07:56,,manager238
EMP-10712,manya.bhatti69,Manya Bhatti,sales dept,Director,regional office,VDR-10712,DEV-61127,Working,2021-03-26T23:09:21,NA,manager545
EMP10072,BHAVIKA.WAGLE62,Bhavika Wagle,R&D,Director,Work_From_Home,VDR-10072,dev87656,ACTIVE,2022/02/01,,
EMP11524,VEDA.SRINIVASAN95,Veda Srinivasan,Business Sales,Engineer,warehouse,VDR-11524,DEV67685,DISABLED,11-27-2020 10:09:49 PM,10/04/2022 07:47,manager591
EMP12341,vedhika.raj2,Vedhika Raj,hr dept,Engineer,WORK FROM HOME,ws-12341,,ACTIVE,2020-06-27 02:58:40,,manager393
emp12981,ekaraj.biswas85,Ekaraj Biswas,MKT,Director,Warehouse,WS-12981,DEV-75563,Working,04/02/2022 09:15,,manager126
EMP12971,ekansh.bhardwaj35,Ekansh Bhardwaj,Fin,Analyst,regional office,vdr-12971,DEV56741,A,,NA,manager786
EMP10481,charles.majumdar25,Charles Majumdar,Marketing,Trainee,Branch_Office,VDR-10481,DEV19760,Working,06-23-2021 11:06:14 PM,,MANAGER222
EMP12306,maanas.borde94,Maanas Borde,Legal Dept,Specialist,Regional_Office,WS-12306,DEV-75454,A,2023-11-10 01:45:10,not available,  manager829  
emp_11530,parth.pandey90,Parth Pandey,operations dept,Consultant,WORK FROM HOME,WS-11530,,A,1703552211,,manager470
EMP12632,rachita.mall3,Rachita Mall,People Team,Administrator,Data Center,WS-12632,dev44023,Working,28-Apr-2021 00:32:29,NA,manager939
EMP11514,dakshesh.chaudhari62,Dakshesh Chaudhari,Support,Administrator,Regional_Office,WS-11514,dev44629,LEFT,2022-02-12 16:25:34,25/05/2026 15:28,manager550
EMP12567,sara.borah1,Sara Borah,IT Dept,Analyst,head office,,dev 78025,ACTIVE,2022-06-25 06:02:35,,manager512
emp11762,bhavya.khanna18,Bhavya Khanna,hr dept,Analyst,,LPT-11762,,Working,09-02-2021 01:22:23 PM,not available,manager659
11490,advaith.shroff57,Advaith Shroff,SALES,Executive,Data Center,VDR-11490,dev 94066,A,,NA,
emp11171,SHRAVYA.KHALSA89,Shravya Khalsa,SALES,Manager,branch office,WS-11171,,ACTIVE,2020-02-23T07:08:37,not available,manager585
EMP12526,max.bassi73,Max Bassi,Fin,Executive,WAREHOUSE,VDR-12526.corp.local,dev46466,Left,2024-04-30 20:47:25,,NA
EMP12438,  panini.randhawa28  ,Panini Randhawa,RD,Director,REGIONAL OFFICE,LPT-12438,dev 76277,A,20-Dec-2020 07:47:25,NA,unknown
emp12619,upadhriti.kannan16,Upadhriti Kannan,Support,Engineer,DATA CENTER,WS-12619,dev39712,ACTIVE,1690371741,not available,MANAGER208
EMP11005,xalak.gill58,Xalak Gill,Call Center,Analyst,Remote,LPT-11005,dev 85695,Left,1659863141,NA,MANAGER929
EMP-12284,naksh.kala17,Naksh Kala,IT Dept,Executive,,VDR-12284,DEV-37244,Leave,05-10-2022 02:29:02 PM,,unknown
EMP10296,osha.kapur39,Osha Kapur,information tech,Director,Remote,VDR-10296,dev 59792,Blocked,,08-19-2024 06:56:50 PM,NA
